ma_cua_hang,ma_mh,so_luong_trong_kho,thoi_gian
44082,159071,84,2024-05-31 23:02:10
44082,187212,69,2025-01-17 13:26:10
44082,188080,71,2025-02-24 03:14:50
44082,194970,36,2024-05-24 22:14:09
44082,198173,46,2024-06-15 07:28:52
44082,207169,44,2024-05-10 16:50:01
44082,214077,88,2025-01-14 18:30:00
44082,221203,6,2025-04-23 00:10:30
44082,223821,37,2025-02-21 21:00:48
44082,228272,46,2025-03-10 22:01:44
44082,231319,23,2024-12-25 20:27:01
44082,232761,71,2025-01-04 18:01:36
44082,244865,1,2024-05-15 06:05:08
44082,249679,56,2024-05-08 08:15:58
44082,258672,1,2024-11-25 21:33:04
44082,270981,99,2024-07-21 23:07:05
44082,272531,40,2024-05-19 05:16:00
44082,288123,83,2024-10-08 10:29:40
44082,315384,24,2024-06-13 14:23:27
44082,320098,19,2025-01-16 07:34:54
44082,325749,33,2024-12-27 13:25:43
44082,336323,75,2025-02-09 18:44:57
44082,340433,72,2024-11-22 06:22:13
44082,341512,80,2024-08-26 05:08:14
44082,347911,36,2025-01-21 06:54:29
44082,350675,56,2024-10-11 12:09:43
44082,355761,60,2025-03-05 15:56:47
44082,366814,57,2024-10-18 07:43:08
44082,368225,20,2024-11-26 07:20:44
44082,379806,48,2024-05-18 20:25:50
44082,382085,90,2024-06-09 18:20:01
44082,386295,15,2024-09-28 05:34:30
44082,412793,83,2024-05-11 04:05:57
44082,426448,59,2024-09-11 17:37:51
44082,449748,15,2024-12-11 22:56:08
44082,455250,69,2025-02-28 01:21:34
44082,462334,9,2024-06-29 06:48:08
44082,476357,91,2024-06-30 18:59:22
44082,483832,41,2025-01-19 19:36:51
44082,503842,25,2025-01-21 16:00:02
44082,507035,17,2024-08-04 21:42:25
44082,508291,24,2024-12-30 15:40:15
44082,508626,41,2024-09-08 19:08:50
44082,529441,6,2025-03-22 20:59:24
44082,537868,20,2024-12-09 22:17:16
44082,538664,31,2024-07-16 08:35:54
44082,553901,71,2024-09-07 00:01:28
44082,564978,12,2024-05-20 13:46:36
44082,570560,80,2024-09-03 16:40:56
44082,571744,34,2024-11-28 07:48:30
44082,575286,31,2024-06-03 17:23:22
44082,575608,47,2024-09-23 09:44:04
44082,576533,8,2025-02-28 07:56:48
44082,578123,60,2024-06-12 07:09:20
44082,581389,86,2024-08-27 18:02:01
44082,583319,4,2025-02-28 01:39:21
44082,590400,12,2024-08-13 11:47:54
44082,601600,28,2025-02-18 10:04:06
44082,622733,37,2024-06-18 19:20:14
44082,624178,67,2024-12-20 02:35:54
44082,628649,9,2024-11-13 10:16:53
44082,628759,53,2024-10-10 13:34:22
44082,638571,64,2024-08-11 10:10:33
44082,642530,67,2024-06-11 02:29:25
44082,648621,42,2024-05-21 01:35:45
44082,650716,21,2024-10-05 09:15:50
44082,662451,81,2024-05-12 07:38:56
44082,663888,98,2024-12-17 09:42:48
44082,665282,10,2025-03-19 00:22:07
44082,685525,20,2024-07-14 21:55:12
44082,688772,40,2024-09-25 23:24:27
44082,696450,56,2024-09-02 07:25:54
44082,708222,48,2025-04-25 19:22:11
44082,715782,71,2024-12-27 06:49:29
44082,718818,50,2024-12-08 02:48:43
44082,722943,58,2024-08-19 23:28:05
44082,757138,26,2024-10-30 17:22:25
44082,760708,85,2025-04-20 02:46:58
44082,777039,55,2024-08-21 08:21:22
44082,777451,46,2024-06-30 21:17:23
44082,785594,59,2024-10-15 16:19:41
44082,793292,35,2024-12-23 19:47:27
44082,803209,59,2024-05-25 14:10:04
44082,813157,35,2025-02-06 15:37:14
44082,820910,11,2024-05-04 13:22:18
44082,822680,40,2025-03-05 15:21:57
44082,847507,84,2025-03-20 20:04:24
44082,853910,68,2024-11-06 03:50:23
44082,853993,8,2024-08-12 01:47:47
44082,864637,91,2024-07-25 02:10:01
44082,869469,100,2025-03-28 06:21:30
44082,903819,22,2024-06-23 05:45:37
44082,916627,4,2024-07-30 16:46:38
44082,923075,72,2024-07-21 08:19:21
44082,923705,6,2025-03-10 09:18:16
44082,925349,73,2025-03-08 04:41:03
44082,938276,80,2025-04-25 14:11:42
44082,961956,9,2024-07-02 07:44:44
44082,966582,51,2025-03-22 19:32:58
44082,974195,68,2024-09-24 15:39:35
44082,988068,62,2025-01-25 20:06:15
44082,990613,58,2024-06-04 00:02:49
44259,2252,10,2024-09-19 15:48:45
44259,34793,31,2024-08-25 15:45:15
44259,72376,41,2024-07-27 12:07:09
44259,91403,55,2025-03-23 21:59:26
44259,104092,84,2025-04-09 19:02:11
44259,105852,34,2025-04-15 10:51:11
44259,113202,39,2024-12-23 09:00:45
44259,113330,4,2024-07-15 05:43:00
44259,131495,47,2024-12-30 23:23:54
44259,135515,29,2025-04-19 21:40:44
44259,159071,35,2025-03-22 09:08:02
44259,166243,28,2025-03-05 09:50:01
44259,174798,36,2025-02-08 03:14:53
44259,181193,24,2024-08-16 04:46:48
44259,196107,67,2025-03-12 20:52:43
44259,213529,92,2024-10-21 02:53:11
44259,217556,11,2024-11-03 19:50:08
44259,221202,46,2024-12-21 00:11:52
44259,228602,20,2024-11-17 21:23:40
44259,230906,10,2025-04-28 17:09:12
44259,235967,76,2025-03-09 19:09:04
44259,237916,4,2024-10-13 11:03:47
44259,243955,88,2025-02-05 21:24:12
44259,254493,73,2024-09-09 17:13:07
44259,263088,100,2024-08-19 18:21:35
44259,268347,88,2024-08-09 07:44:52
44259,278974,75,2024-07-13 06:07:02
44259,282106,54,2025-04-15 21:02:24
44259,296320,98,2024-11-30 10:34:20
44259,311140,83,2024-12-24 10:17:12
44259,312303,80,2024-08-01 23:58:43
44259,317573,70,2024-09-28 08:43:52
44259,321724,54,2024-07-03 06:59:52
44259,349999,28,2025-01-02 00:39:56
44259,350675,8,2024-06-09 19:39:45
44259,357218,43,2024-10-28 22:15:04
44259,358038,4,2024-07-14 04:22:22
44259,368225,55,2024-10-10 14:18:45
44259,371540,68,2024-07-22 08:39:35
44259,396451,80,2024-05-26 15:57:29
44259,424793,81,2024-09-02 04:11:35
44259,426783,31,2025-02-11 15:11:35
44259,427047,14,2025-02-14 07:55:29
44259,435870,99,2025-02-01 21:44:02
44259,443117,13,2024-06-04 20:02:09
44259,453118,2,2024-12-01 22:44:25
44259,460272,71,2025-02-02 16:58:14
44259,462034,68,2024-05-17 15:56:21
44259,466310,1,2024-09-11 15:42:09
44259,483664,32,2024-05-09 13:44:21
44259,496348,32,2024-06-13 11:47:15
44259,498268,97,2024-11-18 10:21:54
44259,499828,4,2024-11-29 20:44:13
44259,511652,12,2025-02-01 04:28:30
44259,519935,86,2024-12-22 01:14:00
44259,543903,73,2024-06-11 12:42:05
44259,567442,96,2024-05-19 13:24:26
44259,570560,65,2025-04-15 12:11:30
44259,575684,31,2024-05-01 06:13:34
44259,591704,20,2025-03-24 23:58:34
44259,592323,70,2024-07-27 02:25:57
44259,596261,36,2024-11-06 01:24:25
44259,616178,65,2024-12-13 18:23:04
44259,632212,99,2024-07-20 13:49:02
44259,651432,35,2024-06-24 22:32:43
44259,672007,68,2024-10-11 20:00:42
44259,674068,16,2025-02-12 18:42:16
44259,680435,63,2025-01-06 14:55:38
44259,684496,92,2025-04-02 02:17:29
44259,685132,19,2024-05-03 02:37:56
44259,689346,84,2024-05-09 11:28:45
44259,693399,59,2024-10-30 22:39:31
44259,702965,9,2025-04-22 03:22:44
44259,719353,31,2024-12-03 13:08:03
44259,725688,53,2024-07-28 20:55:13
44259,744351,57,2025-03-03 14:21:35
44259,748180,64,2024-07-31 05:39:40
44259,757399,76,2024-05-11 08:49:11
44259,762145,92,2024-11-02 17:46:12
44259,774164,10,2025-03-22 14:46:20
44259,804682,67,2024-06-19 05:33:52
44259,811986,63,2024-10-16 15:35:16
44259,815448,31,2025-02-26 02:46:22
44259,820910,97,2025-04-09 03:05:16
44259,823562,66,2024-11-05 05:52:40
44259,839780,27,2024-08-30 20:59:57
44259,848100,76,2025-04-19 21:45:31
44259,852739,5,2024-07-21 18:49:56
44259,866219,1,2024-05-13 11:24:24
44259,871900,55,2024-10-02 17:57:23
44259,879231,31,2025-02-11 22:15:03
44259,896957,59,2024-05-15 16:37:27
44259,905478,41,2025-02-17 12:19:36
44259,907427,54,2024-12-26 19:57:30
44259,912522,57,2025-03-28 02:17:32
44259,925349,68,2024-12-10 01:42:02
44259,926042,94,2025-01-02 14:53:02
44259,927926,14,2024-11-27 08:46:52
44259,939388,97,2025-02-09 07:51:13
44259,951519,59,2024-05-23 13:05:34
44259,951885,60,2024-12-03 08:37:31
44259,956924,86,2024-12-31 06:10:40
44259,967439,81,2024-08-21 14:07:08
44259,969523,43,2024-07-14 18:47:34
44259,997077,45,2024-05-18 11:33:12
44266,9489,77,2024-07-15 14:10:16
44266,35672,41,2024-08-23 23:48:23
44266,43304,67,2025-02-04 00:40:07
44266,44207,71,2024-06-07 12:05:53
44266,53852,38,2025-03-16 10:03:55
44266,63711,25,2025-04-10 02:09:58
44266,72376,17,2024-11-29 23:18:34
44266,74864,14,2024-05-28 21:13:41
44266,86001,33,2024-10-23 06:42:48
44266,91403,86,2024-07-27 09:05:15
44266,97833,74,2024-07-28 09:10:30
44266,105852,60,2024-08-17 00:12:56
44266,106321,33,2025-04-02 04:56:43
44266,124887,56,2025-02-09 08:11:33
44266,127469,40,2025-01-01 14:32:09
44266,128710,95,2024-12-09 15:05:11
44266,131495,9,2024-10-15 13:13:14
44266,132337,47,2025-04-23 06:19:26
44266,135515,88,2025-03-12 05:17:17
44266,143605,30,2024-08-14 11:41:10
44266,156285,28,2024-08-28 15:17:46
44266,157529,78,2025-03-31 05:15:46
44266,168573,56,2025-02-04 10:25:19
44266,174798,48,2024-09-12 05:02:06
44266,194673,39,2024-09-17 19:42:25
44266,218333,15,2025-04-05 13:40:26
44266,239735,61,2024-10-06 21:14:22
44266,244865,27,2025-02-25 14:54:05
44266,260436,23,2024-11-17 21:14:02
44266,269085,61,2025-03-26 00:55:00
44266,270157,62,2024-06-28 15:43:43
44266,270781,65,2024-05-30 16:19:49
44266,278272,69,2024-12-19 22:35:25
44266,278505,4,2024-07-17 20:54:02
44266,282106,17,2025-04-10 22:16:11
44266,311140,4,2024-08-19 06:23:41
44266,313183,2,2024-11-21 08:13:59
44266,313889,37,2025-02-02 04:57:43
44266,321724,45,2025-02-07 00:34:30
44266,324608,46,2024-06-18 17:01:54
44266,335099,45,2024-11-19 06:05:25
44266,335131,61,2024-09-13 09:36:08
44266,335507,93,2024-06-26 03:31:39
44266,339256,56,2024-08-01 21:02:52
44266,350675,22,2024-09-02 08:59:26
44266,367555,25,2024-08-11 19:54:31
44266,368225,15,2025-02-23 05:27:38
44266,371540,92,2024-11-25 03:10:48
44266,375988,41,2025-04-08 11:52:24
44266,382551,65,2025-02-19 19:06:52
44266,390169,72,2025-03-31 00:41:50
44266,396492,56,2025-04-01 08:53:55
44266,402937,45,2025-02-26 03:54:43
44266,419953,100,2024-08-30 17:23:53
44266,437608,22,2024-09-29 17:01:19
44266,453191,30,2024-08-29 02:39:33
44266,455284,91,2024-11-18 04:56:48
44266,465844,2,2024-10-18 02:05:55
44266,469476,77,2025-01-22 18:04:05
44266,475966,70,2025-04-03 23:42:24
44266,481410,92,2025-04-10 21:14:13
44266,481734,85,2025-04-29 00:17:07
44266,483832,69,2024-12-26 21:03:11
44266,484462,48,2024-12-25 08:48:06
44266,491840,93,2025-01-05 21:40:28
44266,498937,17,2024-12-21 09:40:34
44266,499790,15,2024-10-03 14:48:40
44266,513084,74,2025-03-03 17:12:00
44266,523649,48,2025-03-01 15:56:27
44266,533541,32,2025-04-21 23:18:56
44266,541459,16,2024-12-04 04:13:25
44266,544401,59,2024-06-23 03:53:08
44266,560892,43,2024-09-19 12:10:15
44266,577636,61,2024-12-26 06:26:15
44266,583319,78,2024-07-19 05:12:12
44266,588328,12,2024-05-09 23:01:14
44266,597707,17,2024-06-18 10:24:12
44266,606061,51,2024-05-02 03:37:28
44266,616178,68,2025-02-01 02:46:19
44266,620487,32,2025-04-23 11:52:54
44266,621000,14,2025-01-05 20:08:37
44266,627742,10,2024-11-22 14:27:16
44266,627916,68,2025-01-09 09:56:44
44266,628759,47,2024-10-09 04:26:36
44266,632212,56,2025-03-28 01:43:47
44266,635274,47,2024-08-05 02:30:39
44266,635495,72,2024-05-13 00:29:18
44266,642530,53,2025-01-04 03:33:43
44266,648621,16,2025-04-25 02:33:28
44266,655843,27,2024-09-25 02:59:57
44266,659155,58,2025-01-07 14:22:26
44266,661648,10,2024-12-14 23:56:27
44266,662391,34,2025-04-08 13:58:50
44266,684691,24,2025-04-27 10:27:54
44266,688772,46,2024-10-10 19:25:13
44266,692169,30,2024-07-10 12:44:10
44266,693399,29,2025-03-13 00:58:56
44266,696450,66,2024-11-16 02:28:25
44266,714808,84,2025-02-15 22:18:45
44266,715915,20,2025-01-25 14:52:40
44266,723735,24,2024-05-14 22:20:08
44266,733319,80,2025-02-17 06:42:43
44266,775015,31,2024-05-30 12:20:13
44266,775155,77,2024-09-02 06:58:02
44266,787359,70,2024-05-15 08:50:03
44266,799377,51,2025-04-07 14:18:05
44266,804682,13,2024-12-10 19:18:09
44266,811986,37,2024-07-15 04:27:58
44266,823620,18,2025-02-12 11:14:26
44266,834913,75,2024-08-11 15:34:42
44266,836327,99,2025-03-26 16:36:58
44266,836608,48,2024-09-05 01:03:30
44266,848100,10,2025-01-03 15:12:40
44266,849797,85,2024-12-15 20:54:14
44266,852236,42,2024-12-15 09:24:45
44266,852739,84,2025-04-09 11:34:22
44266,864637,90,2024-11-07 21:00:17
44266,889115,68,2025-03-08 16:11:38
44266,896623,79,2024-06-27 19:12:30
44266,902265,64,2024-12-12 07:55:15
44266,905647,95,2024-10-16 12:10:12
44266,923075,89,2025-03-27 20:50:04
44266,938276,64,2024-06-10 12:02:24
44266,944915,17,2024-05-18 21:04:08
44266,945290,44,2024-08-28 06:42:04
44266,954142,14,2024-07-07 06:30:17
44266,967416,60,2024-11-08 22:12:38
44266,967439,10,2024-06-02 01:07:26
44266,969460,73,2025-01-21 08:12:06
44266,980118,45,2024-08-01 20:16:00
44282,1669,6,2024-11-08 21:19:30
44282,8864,71,2024-12-15 08:13:50
44282,20561,98,2024-12-02 03:53:52
44282,27599,75,2024-10-03 21:16:57
44282,37139,58,2025-03-28 19:11:03
44282,48713,44,2025-03-07 00:34:38
44282,49327,69,2024-07-05 23:48:20
44282,59911,41,2024-11-03 03:19:30
44282,59929,65,2024-06-27 13:37:08
44282,72376,10,2024-08-13 17:24:53
44282,86001,48,2024-05-01 23:10:47
44282,88850,77,2024-12-07 21:27:38
44282,90881,98,2024-09-24 08:01:57
44282,90944,15,2025-02-14 16:58:23
44282,92722,78,2025-03-03 09:58:58
44282,96477,75,2024-07-01 22:42:15
44282,100241,48,2024-08-01 20:18:32
44282,101936,49,2024-06-07 02:18:12
44282,104522,69,2024-08-13 07:33:30
44282,108282,95,2024-11-25 06:23:26
44282,116568,80,2024-11-21 14:37:17
44282,122341,12,2025-02-15 14:48:36
44282,126544,53,2024-06-24 08:34:36
44282,128617,72,2025-01-04 14:57:41
44282,132337,96,2024-07-27 04:40:23
44282,160304,63,2025-03-25 14:06:56
44282,179512,92,2024-10-09 18:12:27
44282,194970,41,2024-10-28 01:09:43
44282,207035,85,2024-11-03 08:29:06
44282,207169,13,2024-11-10 17:38:27
44282,212601,16,2025-03-28 07:37:56
44282,218458,58,2025-01-20 04:49:07
44282,231071,72,2024-05-23 02:38:39
44282,249001,91,2024-11-22 14:20:24
44282,268347,38,2024-05-11 14:16:14
44282,270781,98,2024-10-12 17:51:22
44282,291408,80,2025-04-15 10:11:40
44282,309931,71,2025-02-26 06:37:54
44282,337006,37,2024-12-20 19:24:13
44282,366814,30,2024-06-25 12:08:44
44282,368225,31,2024-11-30 13:42:41
44282,373535,14,2025-02-28 04:30:35
44282,401597,78,2024-11-18 20:06:32
44282,402768,69,2024-05-22 18:35:56
44282,402937,48,2025-01-15 18:47:40
44282,403312,73,2024-05-06 22:09:34
44282,408223,34,2025-04-15 09:58:35
44282,431689,93,2025-03-11 19:42:09
44282,444793,73,2025-03-09 11:15:53
44282,449295,19,2025-03-05 22:53:28
44282,455250,84,2024-09-10 07:45:44
44282,461587,76,2024-06-14 15:00:52
44282,464457,7,2024-06-24 14:27:53
44282,474828,82,2025-04-26 17:49:30
44282,477937,26,2025-03-04 22:50:55
44282,482703,22,2024-07-02 08:55:10
44282,491840,77,2025-04-25 08:42:10
44282,499652,72,2024-11-08 11:24:11
44282,499828,47,2024-06-21 18:15:01
44282,503563,55,2024-07-05 15:28:38
44282,503842,42,2024-08-25 07:50:59
44282,516148,38,2024-07-27 12:42:29
44282,518644,67,2024-07-14 21:46:50
44282,519935,2,2025-02-05 13:27:46
44282,520101,16,2024-09-14 08:48:20
44282,538664,83,2025-03-08 01:06:29
44282,546193,34,2024-06-26 17:43:56
44282,560892,94,2024-11-26 22:45:06
44282,567442,65,2024-12-20 04:12:22
44282,575286,93,2025-04-16 08:11:46
44282,575684,67,2024-11-14 21:00:40
44282,581847,92,2025-01-17 10:53:18
44282,591704,66,2024-06-02 18:22:24
44282,592508,30,2025-01-16 16:54:03
44282,601600,61,2024-08-10 01:17:50
44282,604210,64,2024-07-31 12:20:59
44282,616963,27,2024-07-23 07:16:02
44282,620285,5,2024-10-17 15:49:52
44282,620973,34,2025-01-27 19:31:55
44282,627742,37,2024-10-13 11:10:22
44282,627916,3,2025-01-26 08:04:36
44282,628649,35,2024-12-08 10:22:20
44282,636574,83,2024-05-26 10:17:54
44282,636814,84,2025-02-08 18:21:51
44282,639969,56,2024-05-12 05:41:13
44282,642258,5,2024-07-16 11:14:31
44282,647615,70,2025-03-05 12:08:11
44282,655857,10,2024-08-11 17:51:45
44282,657758,73,2024-05-04 21:38:12
44282,662391,74,2024-12-09 04:24:23
44282,663724,25,2024-05-20 03:36:21
44282,668398,37,2025-02-15 14:16:33
44282,683686,85,2025-01-04 07:59:17
44282,686848,55,2024-06-23 02:05:20
44282,689346,46,2024-09-11 13:51:39
44282,714575,67,2024-11-30 13:03:00
44282,719586,24,2025-02-01 06:26:35
44282,722049,88,2024-12-20 10:36:03
44282,722943,74,2025-02-19 14:30:48
44282,744351,96,2025-02-23 03:23:18
44282,750941,56,2025-01-11 08:12:37
44282,758443,92,2024-10-02 16:23:37
44282,762145,71,2024-08-24 20:47:45
44282,790002,73,2025-02-03 04:40:31
44282,793292,65,2024-08-04 02:05:09
44282,806712,29,2024-12-23 23:28:48
44282,808175,57,2024-08-16 12:48:21
44282,823620,57,2025-04-17 22:49:12
44282,846031,18,2025-03-07 04:43:52
44282,849797,64,2024-10-12 17:24:45
44282,852236,95,2024-05-30 20:41:07
44282,853307,34,2024-05-21 03:37:34
44282,855402,69,2025-03-23 14:07:06
44282,859860,60,2025-03-04 11:41:23
44282,861338,64,2024-12-06 11:56:53
44282,870940,92,2024-12-05 07:37:46
44282,878158,87,2024-08-09 15:27:15
44282,884305,91,2025-02-15 03:22:32
44282,887813,9,2024-11-16 22:21:58
44282,901691,56,2024-10-28 05:09:22
44282,901794,33,2025-02-02 10:11:04
44282,903665,38,2024-10-05 19:37:24
44282,912074,60,2024-08-01 21:32:40
44282,912522,4,2024-06-03 13:44:34
44282,918756,34,2024-12-23 17:08:35
44282,920510,78,2025-02-08 03:13:36
44282,931742,35,2024-07-27 00:47:03
44282,948057,65,2024-08-20 08:04:24
44282,951885,96,2024-05-28 17:21:03
44282,954142,83,2024-09-01 21:59:18
44282,965324,90,2025-02-20 13:51:35
44282,983623,10,2024-06-24 23:00:27
44321,4991,10,2024-05-31 06:47:31
44321,14235,13,2025-03-09 22:17:10
44321,47208,85,2024-12-11 16:29:08
44321,58317,34,2024-08-24 06:08:33
44321,59290,3,2025-02-09 10:31:39
44321,59929,40,2025-03-23 13:48:56
44321,63158,10,2025-01-03 21:52:02
44321,64551,50,2024-05-17 14:34:26
44321,69840,23,2024-06-01 11:40:04
44321,86001,50,2024-10-19 07:54:15
44321,91403,70,2024-05-10 17:11:47
44321,96477,62,2025-02-12 19:56:14
44321,97833,98,2024-11-23 02:44:59
44321,107919,73,2024-06-26 08:40:34
44321,128617,30,2024-09-20 05:27:07
44321,135530,18,2024-05-24 22:53:22
44321,145078,8,2025-01-14 05:24:42
44321,157529,53,2024-08-22 18:31:11
44321,169193,58,2025-02-24 10:34:44
44321,174798,63,2024-11-29 21:20:28
44321,207169,56,2024-06-10 05:20:31
44321,221202,98,2025-04-26 23:33:27
44321,223821,80,2025-01-31 07:56:42
44321,228272,52,2025-01-27 14:51:15
44321,237982,54,2024-10-24 07:43:40
44321,243955,57,2024-09-21 21:32:14
44321,244865,31,2024-10-12 01:00:11
44321,263617,1,2024-07-02 05:30:43
44321,264202,74,2024-10-01 08:47:24
44321,269085,15,2024-10-19 09:55:09
44321,278505,61,2024-12-06 16:54:27
44321,289046,26,2024-07-01 23:03:26
44321,301094,11,2024-10-02 18:06:06
44321,309931,27,2024-05-25 16:05:58
44321,315384,11,2024-09-02 01:59:31
44321,340433,59,2024-09-23 05:40:23
44321,344772,96,2024-05-18 07:52:08
44321,348072,5,2024-09-12 09:22:10
44321,349999,20,2025-04-25 23:13:37
44321,356224,37,2025-03-13 05:35:53
44321,368225,31,2024-09-18 01:35:50
44321,396451,74,2024-12-01 13:57:38
44321,424793,81,2024-07-28 22:08:55
44321,428783,73,2025-04-14 04:23:19
44321,440777,56,2024-07-05 12:00:28
44321,445324,14,2025-02-15 20:41:08
44321,447993,72,2025-02-11 00:53:28
44321,453191,62,2024-09-30 15:28:45
44321,460272,17,2024-09-19 11:23:34
44321,461587,47,2024-10-20 16:02:00
44321,473928,30,2024-08-18 14:56:36
44321,476979,19,2024-09-27 12:09:09
44321,477937,18,2025-04-10 14:01:23
44321,486832,81,2024-07-09 05:06:41
44321,500156,26,2024-08-18 06:09:09
44321,502154,69,2024-10-21 13:16:41
44321,530296,37,2025-03-31 14:17:24
44321,544136,81,2024-08-31 17:54:51
44321,545338,56,2024-11-23 04:23:03
44321,573162,26,2024-09-13 20:15:24
44321,574144,48,2025-01-07 00:35:29
44321,576491,37,2024-06-13 18:45:12
44321,589671,26,2024-06-08 06:20:12
44321,612931,39,2025-04-11 20:39:50
44321,628759,47,2025-01-14 13:50:26
44321,634643,32,2024-10-07 00:19:57
44321,636660,9,2024-08-01 20:47:03
44321,640707,54,2024-05-27 09:23:04
44321,655843,92,2025-03-10 17:26:54
44321,659155,42,2024-07-12 19:15:33
44321,719353,20,2025-02-26 05:15:55
44321,724028,3,2024-05-28 22:10:25
44321,741853,26,2025-04-28 06:16:15
44321,742224,71,2024-05-06 21:08:33
44321,750941,26,2024-07-20 00:28:34
44321,756669,66,2024-12-06 05:58:26
44321,762181,18,2024-11-15 16:35:20
44321,762488,86,2025-01-28 13:36:08
44321,767590,13,2025-03-06 11:53:07
44321,774164,4,2024-05-14 01:40:12
44321,780073,36,2024-12-03 15:07:07
44321,790002,90,2025-02-13 17:53:58
44321,806433,16,2024-07-10 02:17:35
44321,807701,38,2025-02-12 15:03:08
44321,808175,52,2024-06-05 08:00:16
44321,811986,14,2025-03-04 06:17:37
44321,813920,13,2024-08-04 04:33:15
44321,819013,70,2024-08-10 20:13:40
44321,820997,57,2024-09-10 03:39:09
44321,834913,53,2024-06-23 23:04:07
44321,837906,23,2025-01-18 23:01:02
44321,846078,9,2024-12-20 08:48:29
44321,853993,55,2025-03-19 15:26:27
44321,861338,18,2024-08-08 00:14:40
44321,861633,22,2024-07-17 21:58:59
44321,864637,11,2024-08-16 07:48:58
44321,875481,16,2024-05-27 11:36:30
44321,879290,91,2025-01-18 20:28:37
44321,880382,94,2024-06-07 16:30:49
44321,890722,52,2024-11-13 20:25:38
44321,896033,62,2024-12-23 05:17:58
44321,896623,55,2024-07-28 17:22:55
44321,896957,87,2024-12-31 21:18:43
44321,903377,53,2024-08-02 10:21:20
44321,903665,21,2025-03-03 21:10:01
44321,916627,74,2025-04-26 01:58:32
44321,918756,66,2024-12-19 07:11:13
44321,930954,75,2025-02-09 04:08:39
44321,931225,100,2025-02-23 10:08:54
44321,950960,32,2024-05-06 07:30:31
44321,951519,23,2024-10-19 17:58:58
44321,961202,38,2024-09-08 14:58:26
44321,974372,28,2025-04-14 05:50:39
44321,974597,23,2025-03-05 07:55:28
44321,985802,92,2025-03-29 08:47:09
44321,988068,5,2024-12-11 03:19:45
44338,26330,34,2024-12-01 14:58:00
44338,42111,27,2024-12-07 15:39:14
44338,43694,90,2025-02-09 03:26:35
44338,44207,78,2024-07-18 05:39:32
44338,47477,70,2024-05-20 02:52:06
44338,52794,59,2025-01-23 06:47:16
44338,57025,32,2024-09-03 01:12:54
