ma_don,ngay_dat_hang,ma_khach_hang
9346200,2025-04-29 12:04:57,8909
9347215,2025-04-29 12:08:36,8947
9347515,2025-04-29 12:08:06,2961
9348312,2025-04-29 12:08:32,9875
9348851,2025-04-29 12:06:42,9471
9351047,2025-04-29 12:05:39,9277
9351634,2025-04-29 12:05:03,4284
9352356,2025-04-29 12:07:50,3796
9352388,2025-04-29 12:05:28,3367
9352740,2025-04-29 12:07:43,6193
9354482,2025-04-29 12:03:06,9872
9354797,2025-04-29 12:04:31,7042
9356188,2025-04-29 12:03:48,3426
9356349,2025-04-29 12:06:40,8221
9356951,2025-04-29 12:04:12,354
9358177,2025-04-29 12:05:46,3782
9358739,2025-04-29 12:07:41,8231
9360187,2025-04-29 12:07:44,8596
9363090,2025-04-29 12:02:59,2248
9363109,2025-04-29 12:07:17,7965
9364777,2025-04-29 12:05:05,8409
9364996,2025-04-29 12:08:26,4468
9365491,2025-04-29 12:08:15,933
9366339,2025-04-29 12:07:59,3602
9367012,2025-04-29 12:06:23,4386
9368636,2025-04-29 12:05:16,8643
9369029,2025-04-29 12:08:07,213
9369031,2025-04-29 12:07:00,5819
9369102,2025-04-29 12:03:26,5208
9369570,2025-04-29 12:07:10,9294
9370727,2025-04-29 12:05:49,9217
9370939,2025-04-29 12:04:23,4079
9371927,2025-04-29 12:07:17,6317
9374357,2025-04-29 12:05:47,1506
9374363,2025-04-29 12:05:56,7996
9375026,2025-04-29 12:05:36,4017
9375200,2025-04-29 12:03:50,4752
9375743,2025-04-29 12:06:54,151
9375776,2025-04-29 12:04:57,7115
9376099,2025-04-29 12:04:30,8525
9376144,2025-04-29 12:03:43,3181
9376440,2025-04-29 12:06:08,9337
9376665,2025-04-29 12:07:08,5075
9378787,2025-04-29 12:07:37,1573
9378842,2025-04-29 12:05:53,8616
9380042,2025-04-29 12:07:19,3815
9381239,2025-04-29 12:06:45,4062
9382996,2025-04-29 12:03:10,2366
9383001,2025-04-29 12:03:27,9770
9383129,2025-04-29 12:08:19,3491
9386831,2025-04-29 12:02:47,6902
9386970,2025-04-29 12:02:50,1817
9389520,2025-04-29 12:07:21,2662
9390886,2025-04-29 12:06:30,8924
9391532,2025-04-29 12:07:14,8497
9393009,2025-04-29 12:07:09,7625
9396353,2025-04-29 12:05:36,8465
9398144,2025-04-29 12:07:30,4774
9399024,2025-04-29 12:06:41,1162
9399671,2025-04-29 12:05:57,4341
9400168,2025-04-29 12:06:50,4611
9400346,2025-04-29 12:05:53,1128
9400915,2025-04-29 12:05:25,4833
9402682,2025-04-29 12:07:38,4389
9403421,2025-04-29 12:07:39,4223
9403770,2025-04-29 12:05:53,7078
9404292,2025-04-29 12:05:25,6744
9406625,2025-04-29 12:07:09,9676
9407028,2025-04-29 12:08:01,3399
9408293,2025-04-29 12:07:04,8572
9411050,2025-04-29 12:07:48,9728
9412791,2025-04-29 12:02:49,9010
9414487,2025-04-29 12:05:59,3990
9414718,2025-04-29 12:07:09,7596
9415112,2025-04-29 12:08:03,5238
9416088,2025-04-29 12:05:59,5449
9416528,2025-04-29 12:03:53,3505
9418138,2025-04-29 12:07:29,1100
9418802,2025-04-29 12:05:22,6634
9418937,2025-04-29 12:05:33,2139
9419134,2025-04-29 12:07:30,7450
9424997,2025-04-29 12:04:54,1343
9427923,2025-04-29 12:08:21,1464
9428187,2025-04-29 12:05:30,7393
9428282,2025-04-29 12:06:40,9384
9433992,2025-04-29 12:03:18,6043
9434399,2025-04-29 12:06:28,7486
9434675,2025-04-29 12:04:43,6051
9435246,2025-04-29 12:03:30,7697
9435416,2025-04-29 12:04:39,4200
9435545,2025-04-29 12:06:31,3102
9436275,2025-04-29 12:04:17,6578
9436361,2025-04-29 12:08:04,4184
9436711,2025-04-29 12:06:28,9082
9438877,2025-04-29 12:07:37,8877
9439032,2025-04-29 12:07:41,1360
9440575,2025-04-29 12:05:39,410
9440961,2025-04-29 12:05:13,5348
9441052,2025-04-29 12:04:56,7821
9442297,2025-04-29 12:03:37,2034
9444046,2025-04-29 12:07:20,3536
9444629,2025-04-29 12:05:51,9388
9445960,2025-04-29 12:02:51,1459
9446925,2025-04-29 12:05:49,3243
9446984,2025-04-29 12:05:00,5227
9447075,2025-04-29 12:06:24,179
9447983,2025-04-29 12:07:32,3568
9448454,2025-04-29 12:06:46,2711
9448479,2025-04-29 12:04:29,3003
9448859,2025-04-29 12:03:12,9339
9449336,2025-04-29 12:07:26,7682
9451116,2025-04-29 12:08:12,7940
9455387,2025-04-29 12:04:03,3878
9455848,2025-04-29 12:05:12,5990
9456466,2025-04-29 12:05:34,4677
9457933,2025-04-29 12:05:40,2591
9458428,2025-04-29 12:04:04,4408
9458570,2025-04-29 12:03:38,7234
9458647,2025-04-29 12:04:27,6897
9459071,2025-04-29 12:06:52,164
9459112,2025-04-29 12:05:07,9607
9460821,2025-04-29 12:06:56,8323
9461177,2025-04-29 12:02:59,3281
9461915,2025-04-29 12:04:14,6801
9462551,2025-04-29 12:02:39,1783
9462796,2025-04-29 12:03:43,7690
9463095,2025-04-29 12:08:10,1225
9466852,2025-04-29 12:02:41,6335
9468839,2025-04-29 12:05:39,8072
9469169,2025-04-29 12:08:31,2159
9469370,2025-04-29 12:06:52,5860
9469721,2025-04-29 12:08:31,45
9470684,2025-04-29 12:07:08,8459
9471865,2025-04-29 12:04:44,1299
9473554,2025-04-29 12:03:39,6418
9473611,2025-04-29 12:04:27,9245
9476300,2025-04-29 12:05:09,3746
9476686,2025-04-29 12:03:13,3552
9478117,2025-04-29 12:07:21,3836
9478253,2025-04-29 12:05:42,9375
9479919,2025-04-29 12:03:41,3259
9480808,2025-04-29 12:04:02,1217
9481420,2025-04-29 12:07:38,6938
9481641,2025-04-29 12:06:32,6102
9482135,2025-04-29 12:05:58,109
9482997,2025-04-29 12:02:53,2112
9483038,2025-04-29 12:06:23,4993
9483714,2025-04-29 12:03:16,5969
9483731,2025-04-29 12:06:57,4246
9483776,2025-04-29 12:08:20,999
9484800,2025-04-29 12:04:17,8862
9485836,2025-04-29 12:04:28,4207
9488285,2025-04-29 12:05:15,1224
9488770,2025-04-29 12:03:53,8370
9488791,2025-04-29 12:06:16,3449
9489030,2025-04-29 12:03:43,2835
9489034,2025-04-29 12:02:48,4713
9489500,2025-04-29 12:07:38,450
9489888,2025-04-29 12:07:47,8204
9490170,2025-04-29 12:03:18,2200
9490388,2025-04-29 12:03:20,2061
9490959,2025-04-29 12:08:05,7757
9490980,2025-04-29 12:08:26,5943
9491223,2025-04-29 12:03:20,5239
9491481,2025-04-29 12:03:53,4051
9492580,2025-04-29 12:05:24,4553
9493133,2025-04-29 12:05:53,4938
9493492,2025-04-29 12:03:37,2118
9494297,2025-04-29 12:06:12,2261
9495291,2025-04-29 12:07:57,2720
9497254,2025-04-29 12:08:01,3029
9497997,2025-04-29 12:06:38,7889
9498613,2025-04-29 12:06:43,1650
9498673,2025-04-29 12:02:53,6881
9499144,2025-04-29 12:05:23,6308
9499424,2025-04-29 12:06:49,9387
9499807,2025-04-29 12:07:34,6363
9500122,2025-04-29 12:07:39,8692
9505251,2025-04-29 12:07:20,1163
9505626,2025-04-29 12:04:08,3879
9505697,2025-04-29 12:06:00,22
9506621,2025-04-29 12:02:42,8310
9508333,2025-04-29 12:02:47,3519
9509484,2025-04-29 12:03:16,2696
9509690,2025-04-29 12:03:38,6736
9509964,2025-04-29 12:06:00,4600
9511494,2025-04-29 12:06:13,1345
9511542,2025-04-29 12:03:53,9929
9512646,2025-04-29 12:07:59,6052
9513880,2025-04-29 12:04:36,6293
9514062,2025-04-29 12:05:41,9162
9515145,2025-04-29 12:08:10,4510
9515758,2025-04-29 12:04:32,8438
9516495,2025-04-29 12:06:27,5512
9517001,2025-04-29 12:06:33,1150
9518209,2025-04-29 12:06:30,3185
9519214,2025-04-29 12:05:12,8688
9519364,2025-04-29 12:03:56,6592
9519476,2025-04-29 12:07:11,1290
9521394,2025-04-29 12:04:39,8216
9521660,2025-04-29 12:02:58,416
9526115,2025-04-29 12:05:41,7746
9529013,2025-04-29 12:08:01,7139
9529501,2025-04-29 12:03:23,5697
9531339,2025-04-29 12:06:11,3203
9533710,2025-04-29 12:04:49,9782
9534486,2025-04-29 12:06:28,7918
9535048,2025-04-29 12:03:55,9920
9536013,2025-04-29 12:03:17,8283
9536955,2025-04-29 12:03:42,5387
9538318,2025-04-29 12:06:46,8574
9538961,2025-04-29 12:05:45,7430
9539096,2025-04-29 12:03:44,3943
9539169,2025-04-29 12:03:50,5215
9539319,2025-04-29 12:03:56,9036
9539894,2025-04-29 12:03:33,8623
9540712,2025-04-29 12:05:03,7435
9541675,2025-04-29 12:04:22,5615
9541909,2025-04-29 12:08:14,5732
9542429,2025-04-29 12:07:58,2932
9544151,2025-04-29 12:03:27,5834
9545043,2025-04-29 12:03:26,4488
9546953,2025-04-29 12:06:23,8593
9547760,2025-04-29 12:05:25,6781
9551406,2025-04-29 12:04:51,4065
9551591,2025-04-29 12:05:37,5013
9551912,2025-04-29 12:07:16,9314
9552499,2025-04-29 12:07:18,1574
9552788,2025-04-29 12:07:39,246
9554794,2025-04-29 12:06:31,3526
9555717,2025-04-29 12:08:06,4506
9555736,2025-04-29 12:05:15,808
9556521,2025-04-29 12:08:37,2050
9557982,2025-04-29 12:07:21,9662
9558056,2025-04-29 12:07:06,6441
9558581,2025-04-29 12:08:38,7
9560947,2025-04-29 12:06:59,28
9561072,2025-04-29 12:03:50,617
9562057,2025-04-29 12:04:06,2800
9562116,2025-04-29 12:03:51,6329
9563627,2025-04-29 12:06:52,7558
9564469,2025-04-29 12:06:02,5295
9567124,2025-04-29 12:06:32,2676
9571831,2025-04-29 12:04:13,1604
9571893,2025-04-29 12:04:58,4717
9572230,2025-04-29 12:03:34,9201
9574619,2025-04-29 12:03:18,517
9575018,2025-04-29 12:03:40,3233
9575125,2025-04-29 12:03:42,7061
9575312,2025-04-29 12:07:07,9680
9575451,2025-04-29 12:05:40,221
9575463,2025-04-29 12:04:17,8631
9576210,2025-04-29 12:03:18,1459
9577208,2025-04-29 12:07:41,8784
9577383,2025-04-29 12:07:58,647
9577702,2025-04-29 12:07:14,7728
9577759,2025-04-29 12:04:28,3380
9578457,2025-04-29 12:03:43,5867
9579094,2025-04-29 12:05:01,2648
9579289,2025-04-29 12:08:07,3795
9582890,2025-04-29 12:07:09,1743
9582965,2025-04-29 12:06:03,5280
9585493,2025-04-29 12:07:20,4198
9585531,2025-04-29 12:07:04,7256
9586412,2025-04-29 12:07:31,9035
9586831,2025-04-29 12:07:05,3783
9587487,2025-04-29 12:03:40,7002
9588120,2025-04-29 12:07:00,9036
9589780,2025-04-29 12:05:50,4087
9592327,2025-04-29 12:06:12,9027
9593658,2025-04-29 12:05:42,4499
9595092,2025-04-29 12:04:14,835
9595961,2025-04-29 12:04:03,4920
9596503,2025-04-29 12:05:14,6108
9596796,2025-04-29 12:05:46,3637
9597919,2025-04-29 12:08:01,9161
9598451,2025-04-29 12:06:22,5102
9598940,2025-04-29 12:04:59,9101
9599048,2025-04-29 12:04:42,1849
9599800,2025-04-29 12:08:07,2919
9601328,2025-04-29 12:03:25,2011
9604317,2025-04-29 12:03:55,8580
9605990,2025-04-29 12:04:28,3407
9606478,2025-04-29 12:07:22,3378
9609086,2025-04-29 12:05:44,8243
9609214,2025-04-29 12:06:19,9234
9611098,2025-04-29 12:03:48,3795
9612722,2025-04-29 12:08:31,172
9612926,2025-04-29 12:05:03,4848
9613709,2025-04-29 12:03:36,3008
9615288,2025-04-29 12:05:37,2504
9616037,2025-04-29 12:08:33,8518
9617034,2025-04-29 12:08:29,5561
9619197,2025-04-29 12:08:05,8255
9624761,2025-04-29 12:05:52,1568
9625125,2025-04-29 12:02:43,3855
9627458,2025-04-29 12:08:34,6518
9628494,2025-04-29 12:04:13,2330
9629150,2025-04-29 12:07:45,7449
9629671,2025-04-29 12:07:17,5306
9630775,2025-04-29 12:04:57,8302
9631341,2025-04-29 12:06:19,4686
9633266,2025-04-29 12:05:25,1468
9634250,2025-04-29 12:07:15,9010
9635036,2025-04-29 12:06:55,1464
9635313,2025-04-29 12:05:07,9831
9635314,2025-04-29 12:06:24,4625
9635583,2025-04-29 12:07:10,6650
9635820,2025-04-29 12:08:11,9015
9636158,2025-04-29 12:07:24,1687
9636555,2025-04-29 12:05:20,2929
9636621,2025-04-29 12:06:17,7640
9636828,2025-04-29 12:05:57,8366
9636901,2025-04-29 12:03:11,7979
9637765,2025-04-29 12:04:23,3285
9637779,2025-04-29 12:03:03,173
9637877,2025-04-29 12:06:30,1824
9638920,2025-04-29 12:04:59,7608
9639423,2025-04-29 12:03:22,3169
9640204,2025-04-29 12:03:48,3049
9640500,2025-04-29 12:03:34,8397
9641609,2025-04-29 12:07:10,9287
9641656,2025-04-29 12:05:30,2844
9644156,2025-04-29 12:05:45,935
9645690,2025-04-29 12:05:45,8659
9647211,2025-04-29 12:06:34,309
9647264,2025-04-29 12:06:49,3407
9648670,2025-04-29 12:06:03,3552
9649462,2025-04-29 12:03:04,8573
9649628,2025-04-29 12:07:26,240
9649820,2025-04-29 12:04:56,437
9649857,2025-04-29 12:02:55,17
9651134,2025-04-29 12:05:37,8242
9651352,2025-04-29 12:04:56,2795
9653220,2025-04-29 12:03:58,6321
9655109,2025-04-29 12:05:46,8582
9655207,2025-04-29 12:08:30,6260
9655777,2025-04-29 12:06:45,2030
9657198,2025-04-29 12:06:30,3256
9658943,2025-04-29 12:06:24,1093
9659066,2025-04-29 12:08:06,712
9659390,2025-04-29 12:05:47,9745
9660806,2025-04-29 12:06:17,5882
9660837,2025-04-29 12:08:01,4226
9661578,2025-04-29 12:07:00,4240
9663242,2025-04-29 12:04:46,1892
9663751,2025-04-29 12:07:07,692
9666621,2025-04-29 12:04:54,1475
9666739,2025-04-29 12:03:26,2703
9667224,2025-04-29 12:04:21,3673
9668111,2025-04-29 12:04:31,48
9670456,2025-04-29 12:06:02,6896
9670975,2025-04-29 12:06:00,43
9671368,2025-04-29 12:08:14,780
9671688,2025-04-29 12:06:53,3194
9673075,2025-04-29 12:04:29,3589
9673227,2025-04-29 12:05:18,5869
9673228,2025-04-29 12:05:55,6093
9674916,2025-04-29 12:06:01,3167
9676588,2025-04-29 12:07:16,3894
9677626,2025-04-29 12:07:11,7401
9679654,2025-04-29 12:03:20,2354
9682387,2025-04-29 12:07:55,9979
9683130,2025-04-29 12:05:21,2631
9683601,2025-04-29 12:04:14,5398
9686181,2025-04-29 12:07:07,5410
9686323,2025-04-29 12:04:16,5371
9689077,2025-04-29 12:03:31,8668
9689597,2025-04-29 12:04:23,8231
9690485,2025-04-29 12:07:39,9244
9690613,2025-04-29 12:08:02,2614
9692325,2025-04-29 12:07:32,536
9692790,2025-04-29 12:07:34,8862
9692807,2025-04-29 12:08:03,12
9694781,2025-04-29 12:08:04,9426
9694787,2025-04-29 12:03:49,2808
9694868,2025-04-29 12:06:50,9238
9695930,2025-04-29 12:05:02,6506
9696307,2025-04-29 12:08:03,718
9698077,2025-04-29 12:05:19,148
9698368,2025-04-29 12:08:06,4511
9700038,2025-04-29 12:07:55,3072
9700165,2025-04-29 12:04:28,2528
9702876,2025-04-29 12:06:57,438
9705232,2025-04-29 12:08:04,9557
9705454,2025-04-29 12:08:33,6330
9706021,2025-04-29 12:03:09,7481
9706294,2025-04-29 12:05:39,7028
9706508,2025-04-29 12:07:29,474
9706798,2025-04-29 12:07:05,2363
9708433,2025-04-29 12:04:53,8529
9708649,2025-04-29 12:07:30,5339
9708821,2025-04-29 12:04:07,8327
9709314,2025-04-29 12:07:28,6964
9711540,2025-04-29 12:07:32,4013
9712597,2025-04-29 12:07:19,6590
9714416,2025-04-29 12:08:09,4280
9714690,2025-04-29 12:07:24,3503
9716693,2025-04-29 12:08:03,4795
9717375,2025-04-29 12:08:32,5117
9717622,2025-04-29 12:08:28,5971
9718514,2025-04-29 12:03:18,2554
9719366,2025-04-29 12:03:29,6812
9719585,2025-04-29 12:06:32,164
9720394,2025-04-29 12:04:35,4761
9722380,2025-04-29 12:05:26,2063
9725124,2025-04-29 12:04:02,8503
9725735,2025-04-29 12:04:05,3365
9727664,2025-04-29 12:06:54,7771
9728271,2025-04-29 12:06:38,3794
9728706,2025-04-29 12:03:52,4610
9730923,2025-04-29 12:05:44,6312
9732335,2025-04-29 12:05:58,7943
9734308,2025-04-29 12:04:40,9200
9735362,2025-04-29 12:06:57,8920
9736540,2025-04-29 12:04:25,2863
9738187,2025-04-29 12:07:36,3865
9738199,2025-04-29 12:06:22,5955
9738561,2025-04-29 12:06:39,6211
9738714,2025-04-29 12:07:37,9120
9738899,2025-04-29 12:04:31,4757
9739142,2025-04-29 12:07:18,55
9739982,2025-04-29 12:06:50,882
9740619,2025-04-29 12:07:28,4896
9740972,2025-04-29 12:07:04,3009
9741575,2025-04-29 12:03:46,9291
9742624,2025-04-29 12:08:12,4785
9742772,2025-04-29 12:02:50,2515
9742859,2025-04-29 12:06:55,1352
9745164,2025-04-29 12:04:29,8634
9746789,2025-04-29 12:03:37,8020
9747929,2025-04-29 12:07:13,7692
9752588,2025-04-29 12:04:26,4687
9755458,2025-04-29 12:08:17,8286
9757167,2025-04-29 12:06:38,3266
9757359,2025-04-29 12:05:14,3813
9760075,2025-04-29 12:03:52,288
9760142,2025-04-29 12:07:01,3154
9761029,2025-04-29 12:07:41,6077
9761914,2025-04-29 12:07:34,458
9762908,2025-04-29 12:07:12,7427
9762972,2025-04-29 12:05:28,6522
9763292,2025-04-29 12:04:40,2703
9764353,2025-04-29 12:03:08,139
9765041,2025-04-29 12:05:11,9155
9766324,2025-04-29 12:07:00,5403
9766453,2025-04-29 12:07:33,7832
9768829,2025-04-29 12:06:31,7518
9769460,2025-04-29 12:08:28,9262
9771064,2025-04-29 12:08:25,7071
9773463,2025-04-29 12:03:26,6664
9781398,2025-04-29 12:06:26,5891
9781798,2025-04-29 12:06:27,7364
9782142,2025-04-29 12:08:40,1971
9784062,2025-04-29 12:07:41,7301
9784347,2025-04-29 12:05:31,3902
9785573,2025-04-29 12:08:37,8426
9787568,2025-04-29 12:04:36,2699
9788240,2025-04-29 12:04:15,8462
9788354,2025-04-29 12:07:12,474
9788776,2025-04-29 12:03:55,1480
9791562,2025-04-29 12:04:25,92
9792142,2025-04-29 12:05:42,1071
9794826,2025-04-29 12:08:23,676
9795124,2025-04-29 12:03:58,8842
9795903,2025-04-29 12:04:02,5187
9796017,2025-04-29 12:04:24,4988
9796324,2025-04-29 12:06:58,4764
9796984,2025-04-29 12:04:54,5665
9797403,2025-04-29 12:06:13,5674
9797419,2025-04-29 12:08:02,658
9797722,2025-04-29 12:03:42,621
9799104,2025-04-29 12:04:41,5817
9799984,2025-04-29 12:05:48,4547
9800215,2025-04-29 12:03:27,6497
9802777,2025-04-29 12:04:14,1405
9803042,2025-04-29 12:02:54,7212
9803657,2025-04-29 12:05:54,8471
9803722,2025-04-29 12:07:23,2555
9804902,2025-04-29 12:04:31,7754
9805530,2025-04-29 12:03:22,5119
9807301,2025-04-29 12:06:48,8724
9808779,2025-04-29 12:06:55,2552
9809306,2025-04-29 12:04:39,847
9809508,2025-04-29 12:03:20,250
9809968,2025-04-29 12:05:18,4548
9810260,2025-04-29 12:08:37,2409
9810698,2025-04-29 12:04:33,8608
9810887,2025-04-29 12:06:47,1632
9811217,2025-04-29 12:07:13,2953
9812541,2025-04-29 12:07:39,7769
9814105,2025-04-29 12:02:55,5713
9814881,2025-04-29 12:07:40,6464
9815935,2025-04-29 12:06:28,216
9816246,2025-04-29 12:07:08,8166
9816481,2025-04-29 12:07:03,6000
9817141,2025-04-29 12:05:49,544
9818175,2025-04-29 12:03:39,9841
9819488,2025-04-29 12:06:35,9150
9821036,2025-04-29 12:03:16,3369
9821565,2025-04-29 12:04:18,116
9822516,2025-04-29 12:03:40,620
9823309,2025-04-29 12:03:51,2594
9829492,2025-04-29 12:04:40,9938
9830080,2025-04-29 12:04:40,4569
9830332,2025-04-29 12:03:07,9428
9830993,2025-04-29 12:04:11,8726
9832188,2025-04-29 12:03:21,126
9834113,2025-04-29 12:06:03,6940
9835153,2025-04-29 12:04:07,8082
9835475,2025-04-29 12:05:22,5547
9835594,2025-04-29 12:02:54,4318
9837002,2025-04-29 12:05:39,842
9837308,2025-04-29 12:06:23,4106
9838994,2025-04-29 12:04:57,372
9839535,2025-04-29 12:05:01,1476
9841352,2025-04-29 12:08:24,3697
9843179,2025-04-29 12:08:18,7563
9844307,2025-04-29 12:07:41,7401
9845251,2025-04-29 12:05:16,8104
9846309,2025-04-29 12:07:37,3413
9847370,2025-04-29 12:03:00,9244
9847482,2025-04-29 12:04:42,300
9851991,2025-04-29 12:06:04,6693
9852418,2025-04-29 12:07:12,2417
9852523,2025-04-29 12:06:18,7135
9853236,2025-04-29 12:04:13,9414
9854272,2025-04-29 12:03:33,1543
9854471,2025-04-29 12:07:00,6757
9858066,2025-04-29 12:05:12,8994
9858259,2025-04-29 12:07:51,5995
9858654,2025-04-29 12:08:00,767
9859702,2025-04-29 12:07:16,8126
9860085,2025-04-29 12:07:14,2371
9860121,2025-04-29 12:04:57,7177
9860401,2025-04-29 12:07:24,5686
9860704,2025-04-29 12:03:45,9655
9862130,2025-04-29 12:05:29,3176
9862170,2025-04-29 12:08:09,1941
9864061,2025-04-29 12:03:24,4589
9868276,2025-04-29 12:08:12,586
9868723,2025-04-29 12:04:34,1343
9868807,2025-04-29 12:06:16,7296
9868816,2025-04-29 12:06:38,7340
9869240,2025-04-29 12:06:38,9524
9870668,2025-04-29 12:08:36,4892
9870705,2025-04-29 12:06:13,1442
9872074,2025-04-29 12:07:03,7065
9873309,2025-04-29 12:06:08,8626
9873453,2025-04-29 12:07:47,1672
9873627,2025-04-29 12:05:15,180
9874376,2025-04-29 12:06:47,7147
9875043,2025-04-29 12:07:39,9160
9875423,2025-04-29 12:05:26,2624
9876100,2025-04-29 12:04:07,5947
9876679,2025-04-29 12:05:57,2249
9877882,2025-04-29 12:03:27,5141
9878449,2025-04-29 12:06:28,8778
9879235,2025-04-29 12:04:34,7448
9880506,2025-04-29 12:04:24,261
9880856,2025-04-29 12:06:11,2129
9884245,2025-04-29 12:04:18,1908
9884734,2025-04-29 12:06:37,3195
9884838,2025-04-29 12:02:40,1410
9885251,2025-04-29 12:03:55,7172
9886357,2025-04-29 12:05:31,8902
9886481,2025-04-29 12:08:30,2403
9887617,2025-04-29 12:04:40,6507
9887619,2025-04-29 12:03:35,5634
9887991,2025-04-29 12:03:11,1292
9889609,2025-04-29 12:05:53,544
9889766,2025-04-29 12:05:09,116
9890172,2025-04-29 12:08:03,9458
9890356,2025-04-29 12:06:15,9527
9891187,2025-04-29 12:06:25,7100
9891510,2025-04-29 12:05:47,8972
9893944,2025-04-29 12:08:20,1281
9893983,2025-04-29 12:03:02,3386
9897764,2025-04-29 12:07:16,9089
9898253,2025-04-29 12:04:22,2747
9900200,2025-04-29 12:07:05,1032
9900863,2025-04-29 12:03:11,6775
9901794,2025-04-29 12:03:36,5537
9901804,2025-04-29 12:08:01,7475
9902826,2025-04-29 12:03:15,967
9904006,2025-04-29 12:06:27,6377
9905494,2025-04-29 12:05:37,8070
9906202,2025-04-29 12:03:47,3078
9906490,2025-04-29 12:03:20,7918
9906812,2025-04-29 12:05:42,9077
9908102,2025-04-29 12:04:54,7507
9909690,2025-04-29 12:06:28,7525
9910874,2025-04-29 12:07:09,2780
9913581,2025-04-29 12:05:14,9079
9914001,2025-04-29 12:05:52,1806
9914185,2025-04-29 12:03:57,2420
9915112,2025-04-29 12:06:57,559
9917663,2025-04-29 12:04:16,3706
9918180,2025-04-29 12:05:31,3238
9919715,2025-04-29 12:05:50,5951
9919824,2025-04-29 12:05:08,3035
9922259,2025-04-29 12:06:39,8546
9923119,2025-04-29 12:03:58,3718
9923135,2025-04-29 12:05:24,2121
9923569,2025-04-29 12:06:17,7125
9923796,2025-04-29 12:06:34,8742
9923830,2025-04-29 12:07:31,9418
9925126,2025-04-29 12:04:23,4628
9926605,2025-04-29 12:03:49,191
9928050,2025-04-29 12:03:57,1673
9928173,2025-04-29 12:04:51,5544
9928634,2025-04-29 12:07:02,2170
9929796,2025-04-29 12:04:32,6412
9930462,2025-04-29 12:04:37,5672
9933083,2025-04-29 12:07:05,267
9933980,2025-04-29 12:07:51,4504
9935171,2025-04-29 12:08:21,454
9936377,2025-04-29 12:03:12,6838
9938122,2025-04-29 12:05:04,3054
9939225,2025-04-29 12:05:19,5568
9939698,2025-04-29 12:03:55,8466
9939940,2025-04-29 12:07:20,2366
9940815,2025-04-29 12:04:56,3369
9942500,2025-04-29 12:04:23,9270
9942728,2025-04-29 12:03:00,5279
9944605,2025-04-29 12:03:01,9653
9945208,2025-04-29 12:06:09,1520
9946057,2025-04-29 12:02:50,7422
9946328,2025-04-29 12:06:18,3475
9947621,2025-04-29 12:06:24,9732
9949277,2025-04-29 12:04:55,6987
9950115,2025-04-29 12:06:41,648
9950674,2025-04-29 12:05:39,2548
9951050,2025-04-29 12:08:25,5399
9951214,2025-04-29 12:06:13,9588
9952657,2025-04-29 12:05:09,6664
9953324,2025-04-29 12:04:29,437
9953584,2025-04-29 12:03:02,7308
9953833,2025-04-29 12:05:56,684
9953851,2025-04-29 12:07:29,8062
9953962,2025-04-29 12:05:11,88
9956699,2025-04-29 12:04:48,7816
9956785,2025-04-29 12:06:27,9506
9957669,2025-04-29 12:05:35,9663
9957735,2025-04-29 12:02:49,1703
9959060,2025-04-29 12:05:51,8691
9960829,2025-04-29 12:04:39,7916
9961492,2025-04-29 12:03:00,1854
9962819,2025-04-29 12:02:40,4245
9963993,2025-04-29 12:05:19,8521
9965598,2025-04-29 12:07:30,2323
9966076,2025-04-29 12:07:09,3487
9966130,2025-04-29 12:03:48,4110
9966999,2025-04-29 12:08:26,5094
9967130,2025-04-29 12:05:39,8978
9967145,2025-04-29 12:08:00,6890
9967624,2025-04-29 12:03:41,2264
9970112,2025-04-29 12:08:20,4597
9970320,2025-04-29 12:02:41,6385
9970558,2025-04-29 12:07:21,8380
9970761,2025-04-29 12:03:43,3357
9971428,2025-04-29 12:07:38,634
9971746,2025-04-29 12:03:08,7648
9973664,2025-04-29 12:05:38,3701
9974597,2025-04-29 12:06:43,3079
9976353,2025-04-29 12:05:40,6060
9978183,2025-04-29 12:08:00,2126
